word_ind,ori_word,clip_code,eng_sent,kor_sent,sent_start,sent_end,word_loc,line_loc,whole_eng,whole_kor,word_meaning,video_name,_v_s,_v_e
10,apologize,1010019,I need you to apologize to How... - Get out.,하워드한테 사과.. - 나가요,19167,22006,4,4,"If you're not there, you'll be exposed to widicule.
I'm curious, what part of America is that accent from?
You got a minute? - Yeah, come on in.
What's up?
I need you to apologize to How... - Get out.
Come on. He won't come out of his house and we need him for a robot battle.
Well, then have the robot go and get him.
The robot didn't hurt his feelings.","안 오면 제대로 옹담거리로 만들어 주지
도대체 저건 미국 어느 동네 사투리야?
잠깐 시간 있어요? - 네, 들어와요
무슨 일인데요?
하워드한테 사과.. - 나가요
로봇 시합이 있는데 하워드가 집에서 나오질 않아요
그럼 로봇 가지고 가서 들이대요
로봇 때문에 감정 상한 게 아니잖아요",v. 사과하다,Big Bang Theory Season 2 Ep12,534038,565788
11,return,1011011,"Plus, we have to go to Pottery Barn and return my Star Wars sheets.",그리고 포터리 반에 들려서 스타워즈 침대보도 환불해야 해,16759,20463,9,5,"Where are you going? - I'm taking you home.
But I'm not going home. It's Wednesday.
Wednesday's new comic book day. We have to go to the comic book store.
Then, we have to stop at Souplantation; it's creamy tomato soup day.
And Radio Shack. There's a sale on triple-A batteries.
Plus, we have to go to Pottery Barn and return my Star Wars sheets.
I have a better idea.
You want to go to Pottery Barn first?","어디로 가는 거야? - 네희 집에 데려다주려고
그런데 난 지금 집에 안 가 수요일이잖아
수요일은 신간 만화책의 날이야 만화책 가게에 가야 해
그리고 수플랜테이션에도 가야해 토마토 크림 수프의 날이거든 <font color=#6AC793>(식당 체인, 1x05 참조)
그리고 라디오섀크에도 AAA건전지 세일 중이야 <font color=#6AC793>(전자용품 판매점)
그리고 포터리 반에 들려서 스타워즈 침대보도 환불해야 해
더 좋은 생각이 있어
포터리 반에 먼저 가려고?","v. 돌려주다, 반납하다",Big Bang Theory Season 2 Ep05,477730,503852
11,return,1011012,I see man after man leaving this apartment never to return.,남자들이 이 문을 나선 뒤에 돌아오지 않는 걸 끊임없이 봤어요,20369,24225,10,6,"and I need you to help me get rid of her.
Get rid of her how?
I don't know,
but apparently I'm in some kind of relationship,
and you seem to be an expert at ending them.
Excuse me?
I see man after man leaving this apartment never to return.
Okay, first of all, it is not man after man.
Dr. Cooper? - Hide me.","라모나를 제거하는 데 페니의 도움이 필요해요
어떻게 제거해요?
글쎄요
분명한 건 지금 전 이성과 관계를 하고 있고
페니는 그 관계를 끊는 전문가잖아요
뭐라고요?
남자들이 이 문을 나선 뒤에 돌아오지 않는 걸 끊임없이 봤어요
먼저요, 남자가 끊이지 않은 건 아니에요
쿠퍼 박사님? - 숨겨줘요","v. 돌려주다, 반납하다",Big Bang Theory Season 2 Ep06,880316,911803
11,return,1011013,You don't have to get me anything in return.,전 선물 안 받아도 상관없어요,20401,22609,8,5,"I know you think you're being generous,
but the foundation of gift-giving is reciprocity.
You haven't given me a gift. You've given me an obligation.
Don't feel bad, Penny, it's a classic rookie mistake.
My first Hanukah with Sheldon, he yelled at me for eight nights.
You don't have to get me anything in return.
Of course I do.
The essence of the custom is that I now have to go out and purchase for you
and representing the same perceived level of friendship","이웃한테 잘해주는 건 좋은데요
선물을 주고받는 행위는 상호적인 데 기반을 두고 있어요
페니는 나한테 선물을 주는 게 아니라 의무를 주는 거예요
기분 나빠하지 마요 쉘든한테 누구나 하는 실수예요
쉘든과 처음 하누카를 보낼 때는 8일 내내 저한테 소리쳤거든요
전 선물 안 받아도 상관없어요
당연히 줘야죠
선물 주고받는 행위의 본질에 따르면 나한테 준 선물과 같은 우정의 정도를 나타내는
선물이나 물적 가치를 내가 사야 한다는 거죠","v. 돌려주다, 반납하다",Big Bang Theory Season 2 Ep11,374056,405802
11,return,1011014,and then I'll return the others for a full refund.,그리고 나머지는 100% 환불을 받으면 끝!,20932,24164,3,7,"Yippee.
You see, the danger was that I might under or over-reciprocate,
but I have devised a foolproof plan.
See, I will open her gift to me first
and then excuse myself, feigning digestive distress, then...
I'll look up the price of her gift online,
choose the basket closest to that value,
and then I'll return the others for a full refund.
Brilliant.
It is, isn't it?
Is it okay if I hide them in your room?","만세
내 선물이 너무 과하거나 부족할 위험이 있어서
그래서 완벽한 수단을 생각해냈지
우선 페니의 선물을 내가 먼저 열어보고
소화불량이라고 속이고 자리를 뜨는 거야
페니의 선물을 인터넷으로 가격을 알아보고
그 가격이랑 비슷한 바구니를 페니한테 주는 거지
그리고 나머지는 100% 환불을 받으면 끝!
대단한데
그러니까, 완벽하지?
네 방에 숨겨놔도 괜찮겠어?","v. 돌려주다, 반납하다",Big Bang Theory Season 2 Ep11,836352,869407
11,return,1011015,"He offers to stand by his equipment, and we in return",그는 그의 기계를 고치려 할것이고 우리는 그에게 기계를 보내주는거지,18200,21140,10,7,"Stop.
We can't do this. It's not right.
Sheldon, you have two choices.
ther you let him put a bigger hard drive in the TiVo,
or you delete stuff before we go out of town.
But once you open the box, you've voided the warranty.
The warranty is a sacred covenant we've entered into with the manufacturer.
He offers to stand by his equipment, and we in return
agree not to violate the integrity of the internal hardware.
This little orange sticker is all that stands between us and anarchy.","잠깐
하지마 이건 옳지 않아
쉘든 두가지 길이 있어
티보 안에 더 큰 하드 드라이브를 집어넣게 하거나
마을로 나가기 전에 안의 내용을 다 지우는거지
하지만 박스를 열게 되면 보증이 무효가 되
보증, 그것은 제조자에게로 연결되는 성스러운 맹약이지
그는 그의 기계를 고치려 할것이고 우리는 그에게 기계를 보내주는거지
하드웨어의 통일성을 해치지 않는다는 약속을 하면서말이야
이 작은 오렌지색 스티커가 우리를 갈라놓는 유일한 존재야","v. 돌려주다, 반납하다",Big Bang Theory Season 2 Ep17,6370,36290
11,return,1011016,I've been working on admiral ackbar from return of the jedi.,제다이의 귀환에 나오는 아크바제독 연습했었어,19060,22030,7,7,"This one's a player, huh?
Oh, yeah, be careful.
Thanks for the warning. okay.
I'll see you around. -see ya.
I'm dressed like a slob today, too.
Oh, mimicry.
I enjoy mimicry.
I've been working on admiral ackbar from return of the jedi.
""it's a trap.""
You have to imagine me with a giant squid head.","완전 선수아니에요? ㅎㅎ
네, 조심하세요
경고고마워요
그럼 또 봐요 - 또 봐요
""나도 오늘 너저분하게 입었는걸요""
오오 성대모사
나 성대모사 좋아하는데
제다이의 귀환에 나오는 아크바제독 연습했었어
""함정이야.""
그 커다란 오징어대가리를 상상하며 들어봐.","v. 돌려주다, 반납하다",Big Bang Theory Season 2 Ep19,434570,466200
11,return,1011017,"No, I think we'll have to return the car.",차는 아마 돌려줘야 할 거야,20686,23655,6,4,"Well, he's going to find out eventually.
Think about it.
My parents are making me choose between money and you.
I choose you.
No, I think we'll have to return the car.
And that necklace, yeah, that, too.
But none of those things matter,
because we have something better.","언젠가는 알게 될텐데 뭘
더 생각해봐
계속 사귀면  용돈 없을 거래
난 네가 더 중요해
차는 아마 돌려줘야 할 거야
응, 목걸이도
그런 건 중요하지 않아
우리도 소중한 재산이 있어","v. 돌려주다, 반납하다",Big Bang Theory Season 5 Ep04,1050452,1083366
11,return,1011018,"Okay. Then I'll return the favor, and I won't tell...","그럼 나도 보답할게, 이 분께는 비밀로 하지",19153,22987,3,6,"he owns, not one, but two Star Trek uniforms?
Really? - Yeah. Wears them.
Not just for Halloween.
Hey, pal.
You didn't see me telling Kevin that you thought
cold wars were only fought in winter.
Okay. Then I'll return the favor, and I won't tell...
Laura. - ...Laura
that half the dirty movies you own are animated.","스타트렉 유니폼이 두 개나 있다고요
정말요? - 네, 입기도 하죠
할로윈에만  그러는게 아니에요
친구야
내가 케빈한테  이런 짓은 안 했잖아
넌 냉전이 겨울에만 일어나는 줄 알았다고
그럼 나도 보답할게, 이 분께는 비밀로 하지
로라 - 로라
네가 가진 성인물의 반 이상이 애니메이션이란 걸","v. 돌려주다, 반납하다",Big Bang Theory Season 5 Ep09,915415,945108
11,return,1011019,"I want to return this ""Wild West and Witches""",'와일드 웨스트와 마녀'  확장팩 반품하려고 왔어요,20319,23621,3,8,"Where's Stuart?
Out.
Who are you?
I'm Dale.
He left me in charge.
Really?
Yeah.
I don't get it, either.
I want to return this ""Wild West and Witches""
Sorry. I don't do returns.
They're hard.
Sure, sure.","스튜어트 어딨어요?
나갔어요
누구시죠?
데일이라고 해요
가게를 저한테 맡겼어요
정말요?
네
저도 이유를 모르겠어요
'와일드 웨스트와 마녀'  확장팩 반품하려고 왔어요
반품은 제 담당이 아니에요
너무 어려워요
그래요","v. 돌려주다, 반납하다",Big Bang Theory Season 5 Ep10,485913,519111
12,fair,1012010,Worst. Renaissance. Fair. Ever.,최악의 르네상스 박람회였어,1000,3874,2,0,"Worst. Renaissance. Fair. Ever.
Please let it go, Sheldon.
It was rife with historical inaccuracies.","최악의 르네상스 박람회였어
쉘든, 그냥 잊어버려
역사적인 고증 따위는 하나도 없잖아",adj. 괜찮은; 공정한,Big Bang Theory Season 2 Ep02,882,13050
12,fair,1012011,"{\pos(260,270)}Looks like you've been to the renaissance fair...",르네상스 박람회에 다녀왔나 봐요,17033,19343,7,5,"their bosom jumps out and says, ""Howdy.""
{\pos(260,270)}Bosoms would not have said ""howdy"" in the 15th century.
If anything, they would've said, ""Huzzah.""
{\pos(260,270)}I don't care what the bosoms say.
Hi, guys.
{\pos(260,270)}Looks like you've been to the renaissance fair...
{\pos(240,270)}I'm hoping.
{\pos(260,240)}Renaissance fair? More of a medieval, slash, Age of Enlightenment,
slash, any-excuse-to-wear-a-codpiece fair.","툭 튀어 나온 가슴이 '안녕'하라고 있는거야
15세기에 가슴은 '안녕'하고 말 안 했어
말을 했다면 '흐자' 정도 했겠지
가슴이 뭔 말을 하든 상관 없어 난 그저 대화에 끼려던 거 뿐이야
다들 안녕하세요
르네상스 박람회에 다녀왔나 봐요
그랬길 바래요
르네상스 박람회요? 중세인지 계몽시대인지도 모르고
<font color=#FFD700>코드피스</font> 입어도 아무 말 안하는 그런 박람회죠",adj. 괜찮은; 공정한,Big Bang Theory Season 2 Ep02,41146,69751
12,fair,1012012,"{\pos(260,240)}Renaissance fair? More of a medieval, slash, Age of Enlightenment,",르네상스 박람회요? 중세인지 계몽시대인지도 모르고,17641,21218,1,6,"{\pos(260,270)}Bosoms would not have said ""howdy"" in the 15th century.
If anything, they would've said, ""Huzzah.""
{\pos(260,270)}I don't care what the bosoms say.
Hi, guys.
{\pos(260,270)}Looks like you've been to the renaissance fair...
{\pos(240,270)}I'm hoping.
{\pos(260,240)}Renaissance fair? More of a medieval, slash, Age of Enlightenment,
slash, any-excuse-to-wear-a-codpiece fair.
Okay, fine, whatever. This is my friend Eric.
Hello. - Hey.","15세기에 가슴은 '안녕'하고 말 안 했어
말을 했다면 '흐자' 정도 했겠지
가슴이 뭔 말을 하든 상관 없어 난 그저 대화에 끼려던 거 뿐이야
다들 안녕하세요
르네상스 박람회에 다녀왔나 봐요
그랬길 바래요
르네상스 박람회요? 중세인지 계몽시대인지도 모르고
<font color=#FFD700>코드피스</font> 입어도 아무 말 안하는 그런 박람회죠
알겠어요, 여기는 제 친구 에릭이에요
안녕하세요",adj. 괜찮은; 공정한,Big Bang Theory Season 2 Ep02,44959,74867
12,fair,1012013,"slash, any-excuse-to-wear-a-codpiece fair.",<font color=#FFD700>코드피스</font> 입어도 아무 말 안하는 그런 박람회죠,18515,21089,2,6,"If anything, they would've said, ""Huzzah.""
{\pos(260,270)}I don't care what the bosoms say.
Hi, guys.
{\pos(260,270)}Looks like you've been to the renaissance fair...
{\pos(240,270)}I'm hoping.
{\pos(260,240)}Renaissance fair? More of a medieval, slash, Age of Enlightenment,
slash, any-excuse-to-wear-a-codpiece fair.
Okay, fine, whatever. This is my friend Eric.
Hello. - Hey.","말을 했다면 '흐자' 정도 했겠지
가슴이 뭔 말을 하든 상관 없어 난 그저 대화에 끼려던 거 뿐이야
다들 안녕하세요
르네상스 박람회에 다녀왔나 봐요
그랬길 바래요
르네상스 박람회요? 중세인지 계몽시대인지도 모르고
<font color=#FFD700>코드피스</font> 입어도 아무 말 안하는 그런 박람회죠
알겠어요, 여기는 제 친구 에릭이에요
안녕하세요",adj. 괜찮은; 공정한,Big Bang Theory Season 2 Ep02,47662,74867
