index,der_word,subtitle_ind,eng_sent,video_code,start,end,tokens,movie_dir,sinc
1086,i,42,9gag I am the whore I know i'm such an idiot I guess I should've caught on when she started going to the dentist four and five times a week to help lincoln to get my brother's going to die right now and future,FR101,694770,710187,gag i am whore i know i'm such idiot i guess i should've caught on when she started going to dentist four and five times week to help lincoln to get my brother's going to die right now and future,./friends,F
1087,am,42,9gag I am the whore I know i'm such an idiot I guess I should've caught on when she started going to the dentist four and five times a week to help lincoln to get my brother's going to die right now and future,FR101,694770,710187,gag i am whore i know i'm such idiot i guess i should've caught on when she started going to dentist four and five times week to help lincoln to get my brother's going to die right now and future,./friends,F
1088,whore,42,9gag I am the whore I know i'm such an idiot I guess I should've caught on when she started going to the dentist four and five times a week to help lincoln to get my brother's going to die right now and future,FR101,694770,710187,gag i am whore i know i'm such idiot i guess i should've caught on when she started going to dentist four and five times week to help lincoln to get my brother's going to die right now and future,./friends,F
1089,i,42,9gag I am the whore I know i'm such an idiot I guess I should've caught on when she started going to the dentist four and five times a week to help lincoln to get my brother's going to die right now and future,FR101,694770,710187,gag i am whore i know i'm such idiot i guess i should've caught on when she started going to dentist four and five times week to help lincoln to get my brother's going to die right now and future,./friends,F
1090,know,42,9gag I am the whore I know i'm such an idiot I guess I should've caught on when she started going to the dentist four and five times a week to help lincoln to get my brother's going to die right now and future,FR101,694770,710187,gag i am whore i know i'm such idiot i guess i should've caught on when she started going to dentist four and five times week to help lincoln to get my brother's going to die right now and future,./friends,F
1091,i'm,42,9gag I am the whore I know i'm such an idiot I guess I should've caught on when she started going to the dentist four and five times a week to help lincoln to get my brother's going to die right now and future,FR101,694770,710187,gag i am whore i know i'm such idiot i guess i should've caught on when she started going to dentist four and five times week to help lincoln to get my brother's going to die right now and future,./friends,F
1092,such,42,9gag I am the whore I know i'm such an idiot I guess I should've caught on when she started going to the dentist four and five times a week to help lincoln to get my brother's going to die right now and future,FR101,694770,710187,gag i am whore i know i'm such idiot i guess i should've caught on when she started going to dentist four and five times week to help lincoln to get my brother's going to die right now and future,./friends,F
1093,idiot,42,9gag I am the whore I know i'm such an idiot I guess I should've caught on when she started going to the dentist four and five times a week to help lincoln to get my brother's going to die right now and future,FR101,694770,710187,gag i am whore i know i'm such idiot i guess i should've caught on when she started going to dentist four and five times week to help lincoln to get my brother's going to die right now and future,./friends,F
1094,i,42,9gag I am the whore I know i'm such an idiot I guess I should've caught on when she started going to the dentist four and five times a week to help lincoln to get my brother's going to die right now and future,FR101,694770,710187,gag i am whore i know i'm such idiot i guess i should've caught on when she started going to dentist four and five times week to help lincoln to get my brother's going to die right now and future,./friends,F
1095,guess,42,9gag I am the whore I know i'm such an idiot I guess I should've caught on when she started going to the dentist four and five times a week to help lincoln to get my brother's going to die right now and future,FR101,694770,710187,gag i am whore i know i'm such idiot i guess i should've caught on when she started going to dentist four and five times week to help lincoln to get my brother's going to die right now and future,./friends,F
1096,i,42,9gag I am the whore I know i'm such an idiot I guess I should've caught on when she started going to the dentist four and five times a week to help lincoln to get my brother's going to die right now and future,FR101,694770,710187,gag i am whore i know i'm such idiot i guess i should've caught on when she started going to dentist four and five times week to help lincoln to get my brother's going to die right now and future,./friends,F
